movieId,title,genres,clean_title,year,year_display,genres_list,genres_clean,user_tags,tmdbId,imdbId,avg_rating,vote_count,corpus
3101,Fatal Attraction (1987),Drama|Thriller,Fatal Attraction,1987.0,(1987),"['Drama', 'Thriller']",drama thriller,adultery,10998,93010,3.1,36,fatal attraction drama thriller adultery 1987
3102,Jagged Edge (1985),Crime|Romance|Thriller,Jagged Edge,1985.0,(1985),"['Crime', 'Romance', 'Thriller']",crime romance thriller,,12235,89360,3.57,7,jagged edge crime romance thriller  1985
3103,Stanley & Iris (1990),Drama|Romance,Stanley & Iris,1990.0,(1990),"['Drama', 'Romance']",drama romance,,36094,100680,2.75,2,stanley & iris drama romance  1990
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,Midnight Run,1988.0,(1988),"['Action', 'Comedy', 'Crime', 'Thriller']",action comedy crime thriller,,9013,95631,3.64,22,midnight run action comedy crime thriller  1988
3105,Awakenings (1990),Drama|Mystery,Awakenings,1990.0,(1990),"['Drama', 'Mystery']",drama mystery,,11005,99077,3.68,22,awakenings drama mystery  1990
3106,Come See the Paradise (1990),Drama|Romance,Come See the Paradise,1990.0,(1990),"['Drama', 'Romance']",drama romance,,59820,99291,1.0,1,come see the paradise drama romance  1990
3107,Backdraft (1991),Action|Drama,Backdraft,1991.0,(1991),"['Action', 'Drama']",action drama,,2924,101393,3.3,23,backdraft action drama  1991
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,"Fisher King, The",1991.0,(1991),"['Comedy', 'Drama', 'Fantasy', 'Romance']",comedy drama fantasy romance,homeless,177,101889,3.81,36,"fisher king, the comedy drama fantasy romance homeless 1991"
3109,"River, The (1984)",Drama,"River, The",1984.0,(1984),['Drama'],drama,,38557,88007,3.5,4,"river, the drama  1984"
3111,Places in the Heart (1984),Drama,Places in the Heart,1984.0,(1984),['Drama'],drama,racism,13681,87921,4.25,4,places in the heart drama racism 1984
3112,'night Mother (1986),Drama,'night Mother,1986.0,(1986),['Drama'],drama,,34760,90556,3.0,1,'night mother drama  1986
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,End of Days,1999.0,(1999),"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",action fantasy horror mystery thriller,,9946,146675,2.7,15,end of days action fantasy horror mystery thriller  1999
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,Toy Story 2,1999.0,(1999),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",adventure animation children comedy fantasy,animation disney funny original pixar sequel tom hanks pixar,863,120363,3.86,97,toy story 2 adventure animation children comedy fantasy animation disney funny original pixar sequel tom hanks pixar 1999
3115,Flawless (1999),Drama,Flawless,1999.0,(1999),['Drama'],drama,men in drag,31582,155711,4.0,5,flawless drama men in drag 1999
3117,Ride with the Devil (1999),Drama|Romance|War,Ride with the Devil,1999.0,(1999),"['Drama', 'Romance', 'War']",drama romance war,,22267,134154,3.88,4,ride with the devil drama romance war  1999
3120,"Distinguished Gentleman, The (1992)",Comedy,"Distinguished Gentleman, The",1992.0,(1992),['Comedy'],comedy,,10411,104114,3.5,2,"distinguished gentleman, the comedy  1992"
3125,"End of the Affair, The (1999)",Drama,"End of the Affair, The",1999.0,(1999),['Drama'],drama,graham greene,20024,172396,4.0,1,"end of the affair, the drama graham greene 1999"
3127,Holy Smoke (1999),Comedy|Drama,Holy Smoke,1999.0,(1999),"['Comedy', 'Drama']",comedy drama,,13787,144715,2.83,3,holy smoke comedy drama  1999
3129,Sweet and Lowdown (1999),Comedy|Drama,Sweet and Lowdown,1999.0,(1999),"['Comedy', 'Drama']",comedy drama,,9684,158371,3.67,3,sweet and lowdown comedy drama  1999
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,Bonfire of the Vanities,1990.0,(1990),"['Comedy', 'Crime', 'Drama']",comedy crime drama,,9586,99165,2.4,5,bonfire of the vanities comedy crime drama  1990
3132,Daddy Long Legs (1919),Comedy|Drama,Daddy Long Legs,1919.0,(1919),"['Comedy', 'Drama']",comedy drama,,70801,10040,2.0,1,daddy long legs comedy drama  1919
3134,Grand Illusion (La grande illusion) (1937),Drama|War,Grand Illusion (La grande illusion),1937.0,(1937),"['Drama', 'War']",drama war,downbeat poignant,777,28950,3.71,7,grand illusion (la grande illusion) drama war downbeat poignant 1937
3135,"Great Santini, The (1979)",Drama,"Great Santini, The",1979.0,(1979),['Drama'],drama,fatherhood,21887,79239,3.67,3,"great santini, the drama fatherhood 1979"
3138,Stealing Home (1988),Drama,Stealing Home,1988.0,(1988),['Drama'],drama,,32331,96171,3.0,2,stealing home drama  1988
3141,"Two Jakes, The (1990)",Drama,"Two Jakes, The",1990.0,(1990),['Drama'],drama,,32669,100828,1.25,2,"two jakes, the drama  1990"
3142,U2: Rattle and Hum (1988),Documentary|Musical,U2: Rattle and Hum,1988.0,(1988),"['Documentary', 'Musical']",documentary musical,,18161,96328,3.25,4,u2: rattle and hum documentary musical  1988
3143,Hell in the Pacific (1968),Drama|War,Hell in the Pacific,1968.0,(1968),"['Drama', 'War']",drama war,,31681,63056,3.0,1,hell in the pacific drama war  1968
3145,Cradle Will Rock (1999),Drama,Cradle Will Rock,1999.0,(1999),['Drama'],drama,,32274,150216,3.17,3,cradle will rock drama  1999
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Deuce Bigalow: Male Gigolo,1999.0,(1999),['Comedy'],comedy,,10402,205000,2.32,17,deuce bigalow: male gigolo comedy  1999
3147,"Green Mile, The (1999)",Crime|Drama,"Green Mile, The",1999.0,(1999),"['Crime', 'Drama']",crime drama,stephen king,497,120689,4.15,111,"green mile, the crime drama stephen king 1999"
3148,"Cider House Rules, The (1999)",Drama,"Cider House Rules, The",1999.0,(1999),['Drama'],drama,,1715,124315,3.75,26,"cider house rules, the drama  1999"
3150,"War Zone, The (1999)",Drama|Thriller,"War Zone, The",1999.0,(1999),"['Drama', 'Thriller']",drama thriller,,42739,141974,3.25,2,"war zone, the drama thriller  1999"
3152,"Last Picture Show, The (1971)",Drama,"Last Picture Show, The",1971.0,(1971),['Drama'],drama,black-and-white,25188,67328,4.5,8,"last picture show, the drama black-and-white 1971"
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,"7th Voyage of Sinbad, The",1958.0,(1958),"['Action', 'Adventure', 'Fantasy']",action adventure fantasy,,15515,51337,4.4,5,"7th voyage of sinbad, the action adventure fantasy  1958"
3155,Anna and the King (1999),Drama|Romance,Anna and the King,1999.0,(1999),"['Drama', 'Romance']",drama romance,,1439,166485,3.67,9,anna and the king drama romance  1999
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,Bicentennial Man,1999.0,(1999),"['Drama', 'Romance', 'Sci-Fi']",drama romance scifi,,2277,182789,2.8,15,bicentennial man drama romance scifi  1999
3157,Stuart Little (1999),Children|Comedy|Fantasy,Stuart Little,1999.0,(1999),"['Children', 'Comedy', 'Fantasy']",children comedy fantasy,,10137,164912,2.84,19,stuart little children comedy fantasy  1999
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999.0,(1999),['Drama'],drama,,10387,162866,3.67,3,"emperor and the assassin, the (jing ke ci qin wang) drama  1999"
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,Fantasia 2000,1999.0,(1999),"['Animation', 'Children', 'Musical', 'IMAX']",animation children musical imax,,49948,120910,3.83,15,fantasia 2000 animation children musical imax  1999
3160,Magnolia (1999),Drama,Magnolia,1999.0,(1999),['Drama'],drama,l.a.,334,175880,3.71,52,magnolia drama l.a. 1999
3161,Onegin (1999),Drama|Romance,Onegin,1999.0,(1999),"['Drama', 'Romance']",drama romance,,30237,119079,3.0,2,onegin drama romance  1999
3162,Simpatico (1999),Comedy|Drama,Simpatico,1999.0,(1999),"['Comedy', 'Drama']",comedy drama,,50116,174204,3.0,1,simpatico comedy drama  1999
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,Topsy-Turvy,1999.0,(1999),"['Comedy', 'Drama', 'Musical']",comedy drama musical,,46435,151568,3.88,4,topsy-turvy comedy drama musical  1999
3165,Boiling Point (1993),Action|Drama,Boiling Point,1993.0,(1993),"['Action', 'Drama']",action drama,,22213,106455,3.0,2,boiling point action drama  1993
3167,Carnal Knowledge (1971),Comedy|Drama,Carnal Knowledge,1971.0,(1971),"['Comedy', 'Drama']",comedy drama,,36492,66892,3.5,4,carnal knowledge comedy drama  1971
3168,Easy Rider (1969),Adventure|Drama,Easy Rider,1969.0,(1969),"['Adventure', 'Drama']",adventure drama,,624,64276,3.6,29,easy rider adventure drama  1969
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,The Falcon and the Snowman,1985.0,(1985),"['Crime', 'Drama', 'Thriller']",crime drama thriller,,26578,87231,3.3,5,the falcon and the snowman crime drama thriller  1985
3171,Room at the Top (1959),Drama,Room at the Top,1959.0,(1959),['Drama'],drama,,43103,53226,4.0,1,room at the top drama  1959
3173,Any Given Sunday (1999),Drama,Any Given Sunday,1999.0,(1999),['Drama'],drama,,9563,146838,3.0,18,any given sunday drama  1999
3174,Man on the Moon (1999),Comedy|Drama,Man on the Moon,1999.0,(1999),"['Comedy', 'Drama']",comedy drama,andy kaufman,1850,125664,3.49,39,man on the moon comedy drama andy kaufman 1999
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Galaxy Quest,1999.0,(1999),"['Adventure', 'Comedy', 'Sci-Fi']",adventure comedy scifi,spoof,926,177789,3.58,75,galaxy quest adventure comedy scifi spoof 1999
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,"Talented Mr. Ripley, The",1999.0,(1999),"['Drama', 'Mystery', 'Thriller']",drama mystery thriller,based on a book creepy disturbing jude law murder obsession psychology secrets serial killer suspense europe murder,1213,134119,3.34,49,"talented mr. ripley, the drama mystery thriller based on a book creepy disturbing jude law murder obsession psychology secrets serial killer suspense europe murder 1999"
3177,Next Friday (2000),Comedy,Next Friday,2000.0,(2000),['Comedy'],comedy,,10471,195945,3.25,6,next friday comedy  2000
3178,"Hurricane, The (1999)",Drama,"Hurricane, The",1999.0,(1999),['Drama'],drama,boxing,10400,174856,3.53,16,"hurricane, the drama boxing 1999"
3179,Angela's Ashes (1999),Drama,Angela's Ashes,1999.0,(1999),['Drama'],drama,,10397,145653,3.33,3,angela's ashes drama  1999
3181,Titus (1999),Drama,Titus,1999.0,(1999),['Drama'],drama,shakespeare,12524,120866,3.92,6,titus drama shakespeare 1999
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999.0,(1999),['Documentary'],documentary,,28216,192335,4.0,5,"mr. death: the rise and fall of fred a. leuchter, jr. documentary  1999"
3183,"Third Miracle, The (1999)",Drama,"Third Miracle, The",1999.0,(1999),['Drama'],drama,,36773,174268,3.0,1,"third miracle, the drama  1999"
3185,Snow Falling on Cedars (1999),Drama,Snow Falling on Cedars,1999.0,(1999),['Drama'],drama,,10219,120834,3.33,3,snow falling on cedars drama  1999
3186,"Girl, Interrupted (1999)",Drama,"Girl, Interrupted",1999.0,(1999),['Drama'],drama,asylum based on a true story brittany murphy mental hospital psychology winona ryder,3558,172493,3.46,28,"girl, interrupted drama asylum based on a true story brittany murphy mental hospital psychology winona ryder 1999"
3189,My Dog Skip (1999),Children|Drama,My Dog Skip,1999.0,(1999),"['Children', 'Drama']",children drama,,17908,156812,3.55,11,my dog skip children drama  1999
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,Supernova,2000.0,(2000),"['Adventure', 'Sci-Fi', 'Thriller']",adventure scifi thriller,,10384,134983,2.0,4,supernova adventure scifi thriller  2000
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",1998.0,(1998),['Drama'],drama,in netflix queue,48233,169302,3.0,1,"terrorist, the (a.k.a. malli) (theeviravaathi) drama in netflix queue 1998"
3194,"Way We Were, The (1973)",Drama|Romance,"Way We Were, The",1973.0,(1973),"['Drama', 'Romance']",drama romance,,10236,70903,3.62,4,"way we were, the drama romance  1973"
3196,Stalag 17 (1953),Drama|War,Stalag 17,1953.0,(1953),"['Drama', 'War']",drama war,,632,46359,3.72,9,stalag 17 drama war  1953
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,"Presidio, The",1988.0,(1988),"['Action', 'Crime', 'Romance', 'Thriller']",action crime romance thriller,,11851,95897,2.86,7,"presidio, the action crime romance thriller  1988"
3198,Papillon (1973),Crime|Drama,Papillon,1973.0,(1973),"['Crime', 'Drama']",crime drama,,5924,70511,3.93,14,papillon crime drama  1973
3200,"Last Detail, The (1973)",Comedy|Drama,"Last Detail, The",1973.0,(1973),"['Comedy', 'Drama']",comedy drama,,14886,70290,4.25,8,"last detail, the comedy drama  1973"
3201,Five Easy Pieces (1970),Drama,Five Easy Pieces,1970.0,(1970),['Drama'],drama,,26617,65724,4.5,8,five easy pieces drama  1970
3203,Dead Calm (1989),Thriller,Dead Calm,1989.0,(1989),['Thriller'],thriller,,10493,97162,3.17,12,dead calm thriller  1989
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,"Boys from Brazil, The",1978.0,(1978),"['Action', 'Mystery', 'Thriller']",action mystery thriller,,16241,77269,3.69,8,"boys from brazil, the action mystery thriller  1978"
3206,Against All Odds (1984),Romance,Against All Odds,1984.0,(1984),['Romance'],romance,,22160,86859,2.33,3,against all odds romance  1984
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),1993.0,(1993),"['Action', 'Comedy']",action comedy,,9644,107659,2.19,8,loaded weapon 1 (national lampoon's loaded weapon 1) action comedy  1993
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,Fast Times at Ridgemont High,1982.0,(1982),"['Comedy', 'Drama', 'Romance']",comedy drama romance,high school,13342,83929,3.48,42,fast times at ridgemont high comedy drama romance high school 1982
3211,"Cry in the Dark, A (1988)",Drama,"Cry in the Dark, A",1988.0,(1988),['Drama'],drama,a dingo ate my baby australia,35119,94924,3.75,2,"cry in the dark, a drama a dingo ate my baby australia 1988"
3213,Batman: Mask of the Phantasm (1993),Animation|Children,Batman: Mask of the Phantasm,1993.0,(1993),"['Animation', 'Children']",animation children,,14919,106364,4.12,13,batman: mask of the phantasm animation children  1993
3214,American Flyers (1985),Drama,American Flyers,1985.0,(1985),['Drama'],drama,,14040,88707,3.5,2,american flyers drama  1985
3217,"Star Is Born, A (1937)",Drama,"Star Is Born, A",1937.0,(1937),['Drama'],drama,,22692,29606,3.5,3,"star is born, a drama  1937"
3219,Pacific Heights (1990),Mystery|Thriller,Pacific Heights,1990.0,(1990),"['Mystery', 'Thriller']",mystery thriller,,2990,100318,3.19,13,pacific heights mystery thriller  1990
3221,"Draughtsman's Contract, The (1982)",Drama,"Draughtsman's Contract, The",1982.0,(1982),['Drama'],drama,,10831,83851,3.7,5,"draughtsman's contract, the drama  1982"
3223,"Zed & Two Noughts, A (1985)",Drama,"Zed & Two Noughts, A",1985.0,(1985),['Drama'],drama,,33078,90366,3.0,2,"zed & two noughts, a drama  1985"
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Woman in the Dunes (Suna no onna),1964.0,(1964),['Drama'],drama,,16672,58625,4.75,4,woman in the dunes (suna no onna) drama  1964
3225,Down to You (2000),Comedy|Romance,Down to You,2000.0,(2000),"['Comedy', 'Romance']",comedy romance,,10472,186975,2.0,4,down to you comedy romance  2000
3230,"Odessa File, The (1974)",Thriller,"Odessa File, The",1974.0,(1974),['Thriller'],thriller,,21489,71935,3.88,4,"odessa file, the thriller  1974"
3235,Where the Buffalo Roam (1980),Comedy,Where the Buffalo Roam,1980.0,(1980),['Comedy'],comedy,,13005,81748,3.67,3,where the buffalo roam comedy  1980
3238,Eye of the Beholder (1999),Thriller,Eye of the Beholder,1999.0,(1999),['Thriller'],thriller,,18681,120662,1.58,6,eye of the beholder thriller  1999
3240,"Big Tease, The (1999)",Comedy,"Big Tease, The",1999.0,(1999),['Comedy'],comedy,,20468,156639,3.25,2,"big tease, the comedy  1999"
3241,"Cup, The (Phörpa) (1999)",Comedy,"Cup, The (Phörpa)",1999.0,(1999),['Comedy'],comedy,,14521,201840,4.5,2,"cup, the (phörpa) comedy  1999"
3243,Encino Man (1992),Comedy,Encino Man,1992.0,(1992),['Comedy'],comedy,,10406,104187,2.4,15,encino man comedy  1992
3244,"Goodbye Girl, The (1977)",Comedy|Romance,"Goodbye Girl, The",1977.0,(1977),"['Comedy', 'Romance']",comedy romance,,14741,76095,3.71,12,"goodbye girl, the comedy romance  1977"
3246,Malcolm X (1992),Drama,Malcolm X,1992.0,(1992),['Drama'],drama,,1883,104797,4.17,15,malcolm x drama  1992
3247,Sister Act (1992),Comedy|Crime,Sister Act,1992.0,(1992),"['Comedy', 'Crime']",comedy crime,nuns,2005,105417,3.03,36,sister act comedy crime nuns 1992
3248,Sister Act 2: Back in the Habit (1993),Comedy,Sister Act 2: Back in the Habit,1993.0,(1993),['Comedy'],comedy,,6279,108147,1.89,14,sister act 2: back in the habit comedy  1993
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,"Hand That Rocks the Cradle, The",1992.0,(1992),"['Drama', 'Thriller']",drama thriller,,11087,104389,3.11,9,"hand that rocks the cradle, the drama thriller  1992"
3250,Alive (1993),Drama,Alive,1993.0,(1993),['Drama'],drama,in netflix queue,7305,106246,3.17,9,alive drama in netflix queue 1993
3251,Agnes of God (1985),Drama|Mystery,Agnes of God,1985.0,(1985),"['Drama', 'Mystery']",drama mystery,,24735,88683,3.7,5,agnes of god drama mystery  1985
3252,Scent of a Woman (1992),Drama,Scent of a Woman,1992.0,(1992),['Drama'],drama,,9475,105323,3.59,27,scent of a woman drama  1992
3253,Wayne's World (1992),Comedy,Wayne's World,1992.0,(1992),['Comedy'],comedy,,8872,105793,3.48,61,wayne's world comedy  1992
3254,Wayne's World 2 (1993),Comedy,Wayne's World 2,1993.0,(1993),['Comedy'],comedy,,8873,108525,3.3,27,wayne's world 2 comedy  1993
3255,"League of Their Own, A (1992)",Comedy|Drama,"League of Their Own, A",1992.0,(1992),"['Comedy', 'Drama']",comedy drama,,11287,104694,3.47,45,"league of their own, a comedy drama  1992"
